"基準番号（ＨＯＴコード）","包装数量数","包装数量単位","包装入数数","包装入数単位","更新区分","更新年月日"
"1872934010301","1","本","1","入","1","20080930"
"1872934010401","1","本","1","入","1","20080930"
"1872934010501","1","本","1","入","1","20080930"
"1872934010601","1","本","1","入","1","20080930"
"1872934010701","1","本","1","入","1","20080930"
"1872934010801","1","本","1","入","1","20080930"
"1872934010901","1","本","1","入","1","20080930"
"1872934011001","1","本","1","入","1","20080930"
"1872934011101","1","本","1","入","1","20080930"
"1872934011201","1","本","1","入","1","20080930"
"1872934011301","1","本","1","入","1","20080930"
"1872934011401","1","本","1","入","1","20080930"
"1872934011501","1","本","1","入","1","20080930"
"1872934011601","1","本","1","入","1","20080930"
"1872934011701","1","本","1","入","1","20080930"
"1872934011801","1","本","1","入","1","20080930"
"1872934011901","1","本","1","入","1","20080930"
"1872941010101","1","本","1","入","1","20080930"
"1872958010101","1","本","1","入","1","20080930"
"1872958010201","1","本","1","入","1","20080930"
"1872958010301","1","本","1","入","1","20080930"
"1872958010401","1","本","1","入","1","20080930"
"1872958010501","1","本","1","入","1","20080930"
"1872958010601","1","本","1","入","1","20090331"
"1872958010701","1","本","1","入","1","20210930"
"1872965010101","1","本","1","入","1","20080930"
"1872965010201","1","本","1","入","1","20080930"
"1872965010301","1","本","1","入","1","20080930"
"1872965010401","1","本","1","入","1","20080930"
"1872965010501","1","本","1","入","1","20080930"
"1872965010601","1","本","1","入","1","20080930"
"1872965010701","1","本","1","入","1","20080930"
"1872965010801","1","本","1","入","1","20080930"
"1872972010101","1","本","1","入","1","20080930"
"1872972010201","1","本","1","入","1","20080930"
"1872972010301","1","本","1","入","1","20080930"
"1872972010401","1","本","1","入","1","20080930"
"1872972010501","1","本","1","入","1","20080930"
"1872989010101","1","本","1","入","1","20080930"
"1872989010201","1","本","1","入","1","20080930"
"1872989010301","1","本","1","入","1","20080930"
"1872989010401","1","本","1","入","1","20080930"
"1872989010501","1","本","1","入","1","20080930"
"1872989010601","1","本","1","入","1","20080930"
"1872989010701","1","本","1","入","1","20080930"
"1872989010801","1","本","1","入","1","20080930"
"1872989010901","1","本","1","入","1","20080930"
"1872989011001","1","本","1","入","1","20151231"
"1872989011002","1","本","1","入","1","20230131"
"1872989011101","1","本","1","入","1","20221231"
"1872989011201","1","本","1","入","1","20231130"
"1872989011301","1","本","1","入","1","20240430"
"1872996010101","1","本","1","入","1","20081130"
"1872996010201","1","本","1","入","1","20081130"
"1872996010301","1","本","1","入","1","20221231"
"1873009010101","1","本","1","入","1","20080930"
"1873009010201","1","本","1","入","1","20080930"
"1873009010202","1","本","1","入","1","20080930"
"1873009010301","1","本","1","入","1","20080930"
"1873009010401","1","本","1","入","1","20080930"
"1873009010501","1","本","1","入","1","20080930"
"1873009010502","1","本","1","入","1","20080930"
"1873009010601","1","本","1","入","1","20080930"
"1873009010701","1","本","1","入","1","20080930"
"1873009010801","1","本","1","入","1","20080930"
"1873009010901","1","本","1","入","1","20080930"
"1873009011001","1","本","1","入","1","20080930"
"1873009011101","1","本","1","入","1","20080930"
"1873009011201","1","本","1","入","1","20080930"
"1873009011301","1","本","1","入","1","20080930"
"1873009011401","1","本","1","入","1","20080930"
"1873009011501","1","本","1","入","1","20080930"
"1873009011601","1","本","1","入","1","20080930"
"1873009011701","1","本","1","入","1","20080930"
"1873009011801","1","本","1","入","1","20080930"
"1873009011901","1","本","1","入","1","20080930"
"1873047010101","1","本","1","入","1","20080930"
"1873047010201","1","本","1","入","1","20080930"
"1873054010101","1","本","1","入","1","20080930"
"1873054010201","1","本","1","入","1","20080930"
"1873054010301","1","本","1","入","1","20080930"
"1873054010401","1","本","1","入","1","20080930"
"1873054010501","1","本","1","入","1","20080930"
"1873054010601","1","本","1","入","1","20080930"
"1873054010701","1","本","1","入","1","20080930"
"1873054010801","1","本","1","入","1","20080930"
"1873061010101","1","本","1","入","1","20081031"
"1873061010201","1","本","1","入","1","20081031"
"1873061010301","1","本","1","入","1","20081031"
"1873061010302","1","本","1","入","1","20081031"
"1873061010401","1","本","1","入","1","20081031"
"1873061010501","1","本","1","入","1","20081031"
"1873061010502","1","本","1","入","1","20081031"
"1873061010601","1","本","1","入","1","20081031"
"1873061010701","1","本","1","入","1","20081031"
"1873061010801","1","本","1","入","1","20100930"
"1873061010901","1","本","1","入","1","20140930"
"1873078010101","1","本","1","入","1","20081031"
"1873078010201","1","本","1","入","1","20081031"
"1873078010202","1","本","1","入","1","20081031"
"1873078010301","1","本","1","入","1","20081031"
"1873078010401","1","本","1","入","1","20081031"
"1873078010402","1","本","1","入","1","20081031"
"1873078010501","1","本","1","入","1","20081031"
"1873078010601","1","本","1","入","1","20081031"
"1873078010701","1","本","1","入","1","20081031"
"1873078010702","1","本","1","入","1","20081031"
"1873078010801","1","本","1","入","1","20081031"
"1873078010901","1","本","1","入","1","20081031"
"1873078011001","1","本","1","入","1","20081031"
"1873078011002","1","本","1","入","1","20081031"
"1873078011101","1","本","1","入","1","20081031"
"1873078011201","1","本","1","入","1","20081031"
"1873078011301","1","本","1","入","1","20081031"
"1873078011401","1","本","1","入","1","20081031"
"1873078011501","1","本","1","入","1","20081031"
"1873078011601","1","本","1","入","1","20081031"
"1873078011701","1","本","1","入","1","20081031"
"1873078011801","1","本","1","入","1","20081031"
"1873078011901","1","本","1","入","1","20081031"
"1873078012001","1","本","1","入","1","20081031"
"1873078012101","1","本","1","入","1","20081031"
"1873078012201","1","本","1","入","1","20081031"
"1873078012301","1","本","1","入","1","20081031"
"1873078012401","1","本","1","入","1","20081031"
"1873078012501","1","本","1","入","1","20081031"
"1873078012601","1","本","1","入","1","20081031"
"1873078012701","1","本","1","入","1","20081031"
"1873078012801","1","本","1","入","1","20081031"
"1873078012901","1","本","1","入","1","20081031"
"1873078013001","1","本","1","入","1","20090130"
"1873078013101","1","本","1","入","1","20090130"
"1873078013201","1","本","1","入","1","20090227"
"1873078013301","1","本","1","入","1","20090428"
"1873078013401","1","本","1","入","1","20090428"
"1873078013501","1","本","1","入","1","20090529"
"1873078013601","1","本","1","入","1","20090831"
"1873078013701","1","本","1","入","1","20100531"
"1873078013801","1","本","1","入","1","20120229"
"1873078013901","1","本","1","入","1","20120229"
"1873078014001","1","本","1","入","1","20120229"
"1873078014101","1","本","1","入","1","20120229"
"1873078014201","1","本","1","入","1","20120229"
"1873078014301","1","本","1","入","1","20121031"
"1873078014401","1","本","1","入","1","20140630"
"1873078014501","1","本","1","入","1","20140831"
"1873078014601","1","本","1","入","1","20220331"
"1873078014701","1","本","1","入","1","20250228"
"1873085010101","1","本","1","入","1","20081031"
"1873085010201","1","本","1","入","1","20081031"
"1873085010301","1","本","1","入","1","20081031"
"1873085010401","1","本","1","入","1","20091030"
"1873085010501","1","本","1","入","1","20100129"
"1873085010601","1","本","1","入","1","20191031"
"1873085010701","1","本","1","入","1","20191031"
"1873092010101","1","本","1","入","1","20081031"
"1873092010201","1","本","1","入","1","20081031"
"1873092010301","1","本","1","入","1","20081031"
"1873092010401","1","本","1","入","1","20081031"
"1873092010501","1","本","1","入","1","20081031"
"1873092010601","1","本","1","入","1","20081031"
"1873092010701","1","本","1","入","1","20081130"
"1873092010801","1","本","1","入","1","20120229"
"1873108010101","1","本","1","入","1","20081031"
"1873108010201","1","本","1","入","1","20081031"
"1873108010301","1","本","1","入","1","20081031"
"1873108010401","1","本","1","入","1","20081031"
"1873108010501","1","本","1","入","1","20181231"
"1873108010601","1","本","1","入","1","20190731"
"1873108010701","1","本","1","入","1","20190831"
"1873108010801","1","本","1","入","1","20200430"
"1873115010101","1","本","1","入","1","20081130"
"1873115010201","1","本","1","入","1","20081130"
"1873115010301","1","本","1","入","1","20081130"
"1873115010401","1","本","1","入","1","20081130"
"1873115010501","1","本","1","入","1","20081130"
"1873115010601","1","本","1","入","1","20081130"
"1873115010701","1","本","1","入","1","20081130"
"1873115010801","1","本","1","入","1","20081130"
"1873115010901","1","本","1","入","1","20081130"
"1873115011001","1","本","1","入","1","20081130"
"1873115011101","1","本","1","入","1","20081130"
"1873115011201","1","本","1","入","1","20081130"
"1873115011301","1","本","1","入","1","20081130"
"1873115011401","1","本","1","入","1","20081130"
"1873115011501","1","本","1","入","1","20081130"
"1873115011601","1","本","1","入","1","20081130"
"1873115011701","1","本","1","入","1","20081130"
"1873115011801","1","本","1","入","1","20081130"
"1873115011901","1","本","1","入","1","20081130"
"1873115012001","1","本","1","入","1","20240930"
"1873115012101","1","本","1","入","1","20240930"
"1873115012201","1","本","1","入","1","20240930"
"1873115012301","1","本","1","入","1","20240930"
"1873115012401","1","本","1","入","1","20240930"
"1873115012501","1","本","1","入","1","20240930"
"1873115012601","1","本","1","入","1","20240930"
"1873115012701","1","本","1","入","1","20240930"
"1873115012801","1","本","1","入","1","20240930"
"1873115012901","1","本","1","入","1","20240930"
"1873115013001","1","本","1","入","1","20240930"
"1873115013101","1","本","1","入","1","20240930"
"1873115013201","1","本","1","入","1","20240930"
"1873115013301","1","本","1","入","1","20240930"
"1873122010101","1","本","1","入","1","20081130"
"1873122010201","1","本","1","入","1","20081130"
"1873122010301","1","本","1","入","1","20081130"
"1873122010401","1","本","1","入","1","20081130"
"1873139010101","1","本","1","入","1","20081130"
"1873139010201","1","本","1","入","1","20081130"
"1873139010301","1","本","1","入","1","20081130"
"1873139010401","1","本","1","入","1","20081130"
"1873139010501","1","本","1","入","1","20081130"
"1873139010601","1","本","1","入","1","20081130"
"1873139010701","1","本","1","入","1","20081130"
"1873139010801","1","本","1","入","1","20081130"
"1873146010101","1","本","1","入","1","20081130"
"1873146010201","1","本","1","入","1","20081130"
"1873146010301","1","本","1","入","1","20081130"
"1873146010302","1","本","1","入","1","20211231"
"1873146010401","1","本","1","入","1","20081130"
"1873146010501","1","本","1","入","1","20081130"
"1873146010601","1","本","1","入","1","20081130"
"1873146010701","1","本","1","入","1","20081130"
"1873146010801","1","本","1","入","1","20081130"
"1873146010901","1","本","1","入","1","20081130"
"1873146011001","1","本","1","入","1","20081130"
"1873146011101","1","本","1","入","1","20081130"
"1873146011201","1","本","1","入","1","20081130"
"1873146011301","1","本","1","入","1","20081130"
"1873146011401","1","本","1","入","1","20211231"
"1873146011501","1","本","1","入","1","20211231"
"1873146011601","1","本","1","入","1","20211231"
